month,market_type,category,item,spec,price_source,price
2025-05,대형마트,수산물,조기,"수입, 25cm정도, 1마리",평균,5322.0
2025-05,대형마트,수산물,조기,"수입, 25cm정도, 1마리",대형마트 가 오 동 홈플러스 가 오 점,3990.0
2025-05,대형마트,수산물,조기,"수입, 25cm정도, 1마리",문화동 홈플러스,5990.0
2025-05,대형마트,수산물,조기,"수입, 25cm정도, 1마리",안영동 하나로마트,8500.0
2025-05,대형마트,수산물,조기,"수입, 25cm정도, 1마리",둔산동 세이브존,3600.0
2025-05,대형마트,수산물,조기,"수입, 25cm정도, 1마리",둔산동 이마트,5980.0
2025-05,대형마트,수산물,조기,"수입, 25cm정도, 1마리",월평점 이마트,5200.0
2025-05,대형마트,수산물,조기,"수입, 25cm정도, 1마리",진잠동 롯데마트 (서대전점),4990.0
2025-05,대형마트,수산물,조기,"수입, 25cm정도, 1마리",온천1동 홈플러스 (유성점),4990.0
2025-05,대형마트,수산물,조기,"수입, 25cm정도, 1마리",노은2동 롯데마트 (노은점),4990.0
2025-05,대형마트,수산물,조기,"수입, 25cm정도, 1마리",관평동 롯데마트 (테크노점),4990.0
2025-05,대형마트,수산물,조기,"수입, 25cm정도, 1마리",None_2,8500.0
2025-05,대형마트,수산물,조기,"수입, 25cm정도, 1마리",None_3,3600.0
2025-05,대형마트,수산물,동태,"수입, 냉동40cm1마리",평균,4483.090909090909
2025-05,대형마트,수산물,동태,"수입, 냉동40cm1마리",대형마트 가 오 동 홈플러스 가 오 점,3500.0
2025-05,대형마트,수산물,동태,"수입, 냉동40cm1마리",용 전 동 이 마 트 대전터미널점,5980.0
2025-05,대형마트,수산물,동태,"수입, 냉동40cm1마리",문화동 홈플러스,3900.0
2025-05,대형마트,수산물,동태,"수입, 냉동40cm1마리",안영동 하나로마트,5540.0
2025-05,대형마트,수산물,동태,"수입, 냉동40cm1마리",둔산동 세이브존,2990.0
2025-05,대형마트,수산물,동태,"수입, 냉동40cm1마리",둔산동 이마트,6280.0
2025-05,대형마트,수산물,동태,"수입, 냉동40cm1마리",월평점 이마트,4930.0
2025-05,대형마트,수산물,동태,"수입, 냉동40cm1마리",진잠동 롯데마트 (서대전점),3990.0
2025-05,대형마트,수산물,동태,"수입, 냉동40cm1마리",온천1동 홈플러스 (유성점),3900.0
2025-05,대형마트,수산물,동태,"수입, 냉동40cm1마리",노은2동 롯데마트 (노은점),4404.0
2025-05,대형마트,수산물,동태,"수입, 냉동40cm1마리",관평동 롯데마트 (테크노점),3900.0
2025-05,대형마트,수산물,동태,"수입, 냉동40cm1마리",None_2,6280.0
2025-05,대형마트,수산물,동태,"수입, 냉동40cm1마리",None_3,2990.0
2025-05,대형마트,수산물,오징어(냉동),25cm정도1마리,평균,4072.4545454545455
2025-05,대형마트,수산물,오징어(냉동),25cm정도1마리,대형마트 가 오 동 홈플러스 가 오 점,3960.0
2025-05,대형마트,수산물,오징어(냉동),25cm정도1마리,용 전 동 이 마 트 대전터미널점,3980.0
2025-05,대형마트,수산물,오징어(냉동),25cm정도1마리,문화동 홈플러스,2990.0
2025-05,대형마트,수산물,오징어(냉동),25cm정도1마리,안영동 하나로마트,3500.0
2025-05,대형마트,수산물,오징어(냉동),25cm정도1마리,둔산동 세이브존,3300.0
2025-05,대형마트,수산물,오징어(냉동),25cm정도1마리,둔산동 이마트,3980.0
2025-05,대형마트,수산물,오징어(냉동),25cm정도1마리,월평점 이마트,5717.0
2025-05,대형마트,수산물,오징어(냉동),25cm정도1마리,진잠동 롯데마트 (서대전점),2990.0
2025-05,대형마트,수산물,오징어(냉동),25cm정도1마리,온천1동 홈플러스 (유성점),5990.0
2025-05,대형마트,수산물,오징어(냉동),25cm정도1마리,노은2동 롯데마트 (노은점),3990.0
2025-05,대형마트,수산물,오징어(냉동),25cm정도1마리,관평동 롯데마트 (테크노점),4400.0
2025-05,대형마트,수산물,오징어(냉동),25cm정도1마리,None_2,5990.0
2025-05,대형마트,수산물,오징어(냉동),25cm정도1마리,None_3,2990.0
2025-05,대형마트,수산물,김,"재래생김 1속, 중품",평균,16233.333333333334
2025-05,대형마트,수산물,김,"재래생김 1속, 중품",대형마트 가 오 동 홈플러스 가 오 점,9980.0
2025-05,대형마트,수산물,김,"재래생김 1속, 중품",문화동 홈플러스,13980.0
2025-05,대형마트,수산물,김,"재래생김 1속, 중품",안영동 하나로마트,19000.0
2025-05,대형마트,수산물,김,"재래생김 1속, 중품",둔산동 세이브존,23900.0
2025-05,대형마트,수산물,김,"재래생김 1속, 중품",월평점 이마트,10980.0
2025-05,대형마트,수산물,김,"재래생김 1속, 중품",진잠동 롯데마트 (서대전점),19900.0
2025-05,대형마트,수산물,김,"재래생김 1속, 중품",온천1동 홈플러스 (유성점),13560.0
2025-05,대형마트,수산물,김,"재래생김 1속, 중품",노은2동 롯데마트 (노은점),19900.0
2025-05,대형마트,수산물,김,"재래생김 1속, 중품",관평동 롯데마트 (테크노점),14900.0
2025-05,대형마트,수산물,김,"재래생김 1속, 중품",None_2,23900.0
2025-05,대형마트,수산물,김,"재래생김 1속, 중품",None_3,9980.0
2025-05,대형마트,수산물,멸치,멸치(국물용) 500g,평균,12554.545454545454
2025-05,대형마트,수산물,멸치,멸치(국물용) 500g,대형마트 가 오 동 홈플러스 가 오 점,11920.0
2025-05,대형마트,수산물,멸치,멸치(국물용) 500g,용 전 동 이 마 트 대전터미널점,12980.0
2025-05,대형마트,수산물,멸치,멸치(국물용) 500g,문화동 홈플러스,11920.0
2025-05,대형마트,수산물,멸치,멸치(국물용) 500g,안영동 하나로마트,12000.0
2025-05,대형마트,수산물,멸치,멸치(국물용) 500g,둔산동 세이브존,13780.0
2025-05,대형마트,수산물,멸치,멸치(국물용) 500g,둔산동 이마트,9365.0
2025-05,대형마트,수산물,멸치,멸치(국물용) 500g,월평점 이마트,8990.0
2025-05,대형마트,수산물,멸치,멸치(국물용) 500g,진잠동 롯데마트 (서대전점),14085.0
2025-05,대형마트,수산물,멸치,멸치(국물용) 500g,온천1동 홈플러스 (유성점),11920.0
2025-05,대형마트,수산물,멸치,멸치(국물용) 500g,노은2동 롯데마트 (노은점),16650.0
2025-05,대형마트,수산물,멸치,멸치(국물용) 500g,관평동 롯데마트 (테크노점),14490.0
2025-05,대형마트,수산물,멸치,멸치(국물용) 500g,None_2,16650.0
2025-05,대형마트,수산물,멸치,멸치(국물용) 500g,None_3,8990.0
2025-05,대형마트,수산물,고등어,nan,평균,4447.777777777777
2025-05,대형마트,수산물,고등어,nan,용 전 동 이 마 트 대전터미널점,3240.0
2025-05,대형마트,수산물,고등어,nan,문화동 홈플러스,5990.0
2025-05,대형마트,수산물,고등어,nan,안영동 하나로마트,6000.0
2025-05,대형마트,수산물,고등어,nan,둔산동 이마트,2980.0
2025-05,대형마트,수산물,고등어,nan,월평점 이마트,5980.0
2025-05,대형마트,수산물,고등어,nan,진잠동 롯데마트 (서대전점),3500.0
2025-05,대형마트,수산물,고등어,nan,온천1동 홈플러스 (유성점),5250.0
2025-05,대형마트,수산물,고등어,nan,노은2동 롯데마트 (노은점),3990.0
2025-05,대형마트,수산물,고등어,nan,관평동 롯데마트 (테크노점),3100.0
2025-05,대형마트,수산물,갈치,nan,평균,8087.6
2025-05,대형마트,수산물,갈치,nan,용 전 동 이 마 트 대전터미널점,2900.0
2025-05,대형마트,수산물,갈치,nan,문화동 홈플러스,4400.0
2025-05,대형마트,수산물,갈치,nan,안영동 하나로마트,20000.0
2025-05,대형마트,수산물,갈치,nan,둔산동 세이브존,5000.0
2025-05,대형마트,수산물,갈치,nan,둔산동 이마트,6636.0
2025-05,대형마트,수산물,갈치,nan,월평점 이마트,7470.0
2025-05,대형마트,수산물,갈치,nan,진잠동 롯데마트 (서대전점),8990.0
2025-05,대형마트,수산물,갈치,nan,온천1동 홈플러스 (유성점),7500.0
2025-05,대형마트,수산물,갈치,nan,노은2동 롯데마트 (노은점),8990.0
2025-05,대형마트,수산물,갈치,nan,관평동 롯데마트 (테크노점),8990.0
2025-05,대형마트,공산품,밀가루,제일제당중력분 1kg,평균,1970.0
2025-05,대형마트,공산품,밀가루,제일제당중력분 1kg,대형마트 가 오 동 홈플러스 가 오 점,1710.0
2025-05,대형마트,공산품,밀가루,제일제당중력분 1kg,용 전 동 이 마 트 대전터미널점,2350.0
2025-05,대형마트,공산품,밀가루,제일제당중력분 1kg,문화동 홈플러스,1790.0
2025-05,대형마트,공산품,밀가루,제일제당중력분 1kg,안영동 하나로마트,1900.0
2025-05,대형마트,공산품,밀가루,제일제당중력분 1kg,둔산동 세이브존,1960.0
2025-05,대형마트,공산품,밀가루,제일제당중력분 1kg,둔산동 이마트,2350.0
2025-05,대형마트,공산품,밀가루,제일제당중력분 1kg,월평점 이마트,2300.0
2025-05,대형마트,공산품,밀가루,제일제당중력분 1kg,진잠동 롯데마트 (서대전점),1840.0
2025-05,대형마트,공산품,밀가루,제일제당중력분 1kg,온천1동 홈플러스 (유성점),1790.0
2025-05,대형마트,공산품,밀가루,제일제당중력분 1kg,노은2동 롯데마트 (노은점),1840.0
2025-05,대형마트,공산품,밀가루,제일제당중력분 1kg,관평동 롯데마트 (테크노점),1840.0
2025-05,대형마트,공산품,밀가루,제일제당중력분 1kg,None_2,2350.0
2025-05,대형마트,공산품,밀가루,제일제당중력분 1kg,None_3,1710.0
2025-05,대형마트,공산품,설탕,제일제당정백당 1kg,평균,2335.090909090909
2025-05,대형마트,공산품,설탕,제일제당정백당 1kg,대형마트 가 오 동 홈플러스 가 오 점,2330.0
2025-05,대형마트,공산품,설탕,제일제당정백당 1kg,용 전 동 이 마 트 대전터미널점,2330.0
2025-05,대형마트,공산품,설탕,제일제당정백당 1kg,문화동 홈플러스,2330.0
2025-05,대형마트,공산품,설탕,제일제당정백당 1kg,안영동 하나로마트,2380.0
2025-05,대형마트,공산품,설탕,제일제당정백당 1kg,둔산동 세이브존,2380.0
2025-05,대형마트,공산품,설탕,제일제당정백당 1kg,둔산동 이마트,2320.0
2025-05,대형마트,공산품,설탕,제일제당정백당 1kg,월평점 이마트,2096.0
2025-05,대형마트,공산품,설탕,제일제당정백당 1kg,진잠동 롯데마트 (서대전점),2380.0
2025-05,대형마트,공산품,설탕,제일제당정백당 1kg,온천1동 홈플러스 (유성점),2380.0
2025-05,대형마트,공산품,설탕,제일제당정백당 1kg,노은2동 롯데마트 (노은점),2380.0
2025-05,대형마트,공산품,설탕,제일제당정백당 1kg,관평동 롯데마트 (테크노점),2380.0
2025-05,대형마트,공산품,설탕,제일제당정백당 1kg,None_2,2380.0
2025-05,대형마트,공산품,설탕,제일제당정백당 1kg,None_3,2096.0
2025-05,대형마트,공산품,두부,"국산콩, 풀무원(부침용), 300g",평균,3127.0
2025-05,대형마트,공산품,두부,"국산콩, 풀무원(부침용), 300g",대형마트 가 오 동 홈플러스 가 오 점,4334.0
2025-05,대형마트,공산품,두부,"국산콩, 풀무원(부침용), 300g",용 전 동 이 마 트 대전터미널점,2740.0
2025-05,대형마트,공산품,두부,"국산콩, 풀무원(부침용), 300g",문화동 홈플러스,2167.0
2025-05,대형마트,공산품,두부,"국산콩, 풀무원(부침용), 300g",안영동 하나로마트,2100.0
2025-05,대형마트,공산품,두부,"국산콩, 풀무원(부침용), 300g",둔산동 세이브존,2390.0
2025-05,대형마트,공산품,두부,"국산콩, 풀무원(부침용), 300g",둔산동 이마트,2740.0
2025-05,대형마트,공산품,두부,"국산콩, 풀무원(부침용), 300g",월평점 이마트,1977.0
2025-05,대형마트,공산품,두부,"국산콩, 풀무원(부침용), 300g",진잠동 롯데마트 (서대전점),4400.0
2025-05,대형마트,공산품,두부,"국산콩, 풀무원(부침용), 300g",온천1동 홈플러스 (유성점),2745.0
2025-05,대형마트,공산품,두부,"국산콩, 풀무원(부침용), 300g",노은2동 롯데마트 (노은점),4404.0
2025-05,대형마트,공산품,두부,"국산콩, 풀무원(부침용), 300g",관평동 롯데마트 (테크노점),4400.0
2025-05,대형마트,공산품,두부,"국산콩, 풀무원(부침용), 300g",None_2,4404.0
2025-05,대형마트,공산품,두부,"국산콩, 풀무원(부침용), 300g",None_3,1977.0
2025-05,대형마트,공산품,라면,신라면 1봉지,평균,805.2727272727273
2025-05,대형마트,공산품,라면,신라면 1봉지,대형마트 가 오 동 홈플러스 가 오 점,780.0
2025-05,대형마트,공산품,라면,신라면 1봉지,용 전 동 이 마 트 대전터미널점,780.0
2025-05,대형마트,공산품,라면,신라면 1봉지,문화동 홈플러스,830.0
2025-05,대형마트,공산품,라면,신라면 1봉지,안영동 하나로마트,780.0
2025-05,대형마트,공산품,라면,신라면 1봉지,둔산동 세이브존,862.0
2025-05,대형마트,공산품,라면,신라면 1봉지,둔산동 이마트,830.0
2025-05,대형마트,공산품,라면,신라면 1봉지,월평점 이마트,676.0
2025-05,대형마트,공산품,라면,신라면 1봉지,진잠동 롯데마트 (서대전점),830.0
2025-05,대형마트,공산품,라면,신라면 1봉지,온천1동 홈플러스 (유성점),830.0
2025-05,대형마트,공산품,라면,신라면 1봉지,노은2동 롯데마트 (노은점),830.0
2025-05,대형마트,공산품,라면,신라면 1봉지,관평동 롯데마트 (테크노점),830.0
2025-05,대형마트,공산품,라면,신라면 1봉지,None_2,862.0
2025-05,대형마트,공산품,라면,신라면 1봉지,None_3,676.0
2025-05,대형마트,공산품,식용유,백설표 1.8L 대두유,평균,8240.90909090909
2025-05,대형마트,공산품,식용유,백설표 1.8L 대두유,대형마트 가 오 동 홈플러스 가 오 점,10040.0
2025-05,대형마트,공산품,식용유,백설표 1.8L 대두유,용 전 동 이 마 트 대전터미널점,8290.0
2025-05,대형마트,공산품,식용유,백설표 1.8L 대두유,문화동 홈플러스,8480.0
2025-05,대형마트,공산품,식용유,백설표 1.8L 대두유,안영동 하나로마트,9480.0
2025-05,대형마트,공산품,식용유,백설표 1.8L 대두유,둔산동 세이브존,6980.0
2025-05,대형마트,공산품,식용유,백설표 1.8L 대두유,둔산동 이마트,8470.0
2025-05,대형마트,공산품,식용유,백설표 1.8L 대두유,월평점 이마트,6490.0
2025-05,대형마트,공산품,식용유,백설표 1.8L 대두유,진잠동 롯데마트 (서대전점),6980.0
2025-05,대형마트,공산품,식용유,백설표 1.8L 대두유,온천1동 홈플러스 (유성점),8480.0
2025-05,대형마트,공산품,식용유,백설표 1.8L 대두유,노은2동 롯데마트 (노은점),8480.0
2025-05,대형마트,공산품,식용유,백설표 1.8L 대두유,관평동 롯데마트 (테크노점),8480.0
2025-05,대형마트,공산품,식용유,백설표 1.8L 대두유,None_2,10040.0
2025-05,대형마트,공산품,식용유,백설표 1.8L 대두유,None_3,6490.0
2025-05,대형마트,공산품,참기름,오뚜기320ml 1병,평균,10628.181818181818
2025-05,대형마트,공산품,참기름,오뚜기320ml 1병,대형마트 가 오 동 홈플러스 가 오 점,11880.0
2025-05,대형마트,공산품,참기름,오뚜기320ml 1병,용 전 동 이 마 트 대전터미널점,11880.0
2025-05,대형마트,공산품,참기름,오뚜기320ml 1병,문화동 홈플러스,11880.0
2025-05,대형마트,공산품,참기름,오뚜기320ml 1병,안영동 하나로마트,9780.0
2025-05,대형마트,공산품,참기름,오뚜기320ml 1병,둔산동 세이브존,11880.0
2025-05,대형마트,공산품,참기름,오뚜기320ml 1병,둔산동 이마트,11870.0
2025-05,대형마트,공산품,참기름,오뚜기320ml 1병,월평점 이마트,6980.0
2025-05,대형마트,공산품,참기름,오뚜기320ml 1병,진잠동 롯데마트 (서대전점),10600.0
2025-05,대형마트,공산품,참기름,오뚜기320ml 1병,온천1동 홈플러스 (유성점),10600.0
2025-05,대형마트,공산품,참기름,오뚜기320ml 1병,노은2동 롯데마트 (노은점),9780.0
2025-05,대형마트,공산품,참기름,오뚜기320ml 1병,관평동 롯데마트 (테크노점),9780.0
